Name,faction,rarity,cardType,cardSubType,spliced,solbind,1attack,1health,1text,2attack,2health,2text,3attack,3health,3text,Beast,Beast Synergy,Dinosaur,Dinosaur Synergy,Mage,Mage Synergy,Robot,Robot Synergy,Scientist,Scientist Synergy,Spirit,Spirit Synergy,Warrior,Warrior Synergy,Zombie,Zombie Synergy,Replace Setup,Replace Profit,Minion,Minion Synergy,Spell,Spell Synergy,Healing Source,Healing Synergy,Movement,Disruption,Movement Benefit,Armor,Armor Giver,Armor Synergy,Activate,Ready,Free,Upgrade,Upgrade Synergy,Face Burn,Removal,Breakthrough,Breakthrough Giver,Aggressive,Aggressive Giver,Defender,Defender Giver,Stealth,Stealth Giver,Stat Buff,Attack Buff,Health Buff,Stat Debuff,Attack Debuff,Health Debuff,Destruction Synergy,SelfDestruction Activator,Self Damage Payoff,Self Damage Activator,Silence,White Fang,Dragon,Dragon Synergy,Elemental,Elemental Synergy,Plant,Plant Synergy,Exalts,Exalt Synergy,Slay,Reanimate,Deploy,Reanimate Activator,
Wrecks,Tempys,Common Rare,Creature,Dinosaur,TRUE,,3,2,"<b>Aggressive</b>, <b>Breakthrough</b>

<b>Activate:</b> This turn, give your other Dinosaurs <b>Aggressive</b>.",8,6,"<b>Aggressive</b>, <b>Breakthrough</b>

<b>Activate:</b> This turn, give your other Dinosaurs <b>Breakthrough</b>.",7,3,"<b>Aggressive</b>, <b>Breakthrough</b>

<b>Activate:</b> This turn, give your other Dinosaurs <b>Aggressive</b> and <b>Breakthrough</b>.",0,0,1,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wurm,Tempys,Common Common,Creature,Elemental,TRUE,,7,1,,10,2,,13,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Yeti Warcaller,Tempys,Rare,Creature,Yeti,FALSE,,4,7,"<b>Activate:</b> If a creature changed lanes this turn, deal 3 damage to a creature or player.",7,9,"<b>Activate:</b> If a creature changed lanes this turn, deal 4 damage to a creature or player.",9,15,"<b>Activate:</b> If a creature changed lanes this turn, deal 5 damage to a creature or player.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Stampeding,Tempys/Ulterra,Common,Modifier,Noncreature,TRUE,,2,1,<b>Breakthrough</b>,4,1,<b>Breakthrough</b>,6,2,<b>Breakthrough</b>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Aetheroot,Uterra,Rare,Creature,Plant,TRUE,,7,3,"When you gain H, give this H equal to the amount gained.",11,5,"When you gain H, give this H equal to the amount gained.",15,9,"When you gain H, give this H equal to the amount gained.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
Arboris,Uterra,Rare,Creature,Dragon,FALSE,,4,4,"<b>Breakthrough</b> <br> <br> <b>Deploy:</b> If you have more than 50H, give this +3A,+3H.",7,7,"<b>Breakthrough</b> <br> <br> <b>Deploy:</b> If you have more than 50H, give this +5A,+5H.",15,15,"<b>Breakthrough</b> <br> <br> <b>Deploy:</b> If you have more than 50H, give this +85A,+85H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Bartok,Uterra,Common Common,Creature,Warrior,TRUE,,2,2,"<b>Deploy:</b> Give the next creature you play this turn +2A,+2H.",2,2,"<b>Deploy:</b> Give the next creature you play this turn +4A,+4H.",2,2,"<b>Deploy:</b> Give the next creature you play this turn +8A,+8H.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Basher,Uterra,Common Common,Creature,Dinosaur,TRUE,,5,3,<b>Breakthrough</b>,8,3,<b>Breakthrough</b>,10,3,<b>Breakthrough</b>,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Batterhide,Uterra,Common Common,Creature,Dinosaur,TRUE,,4,3,"<b>Deploy:</b> This turn, an enemy [l1] creature loses all printed abilities and gets <b>Defender</b>.",6,4,"<b>Deploy:</b> This turn, an enemy [l1] or [l2] creature loses all printed abilities and gets <b>Defender</b>.",9,5,"<b>Deploy:</b> This turn, an enemy creature loses all printed abilities and gets <b>Defender</b>.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
Bear,Uterra,Common Common,Creature,Beast,TRUE,,3,2,,6,3,,14,14,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Botanimate,Uterra,Common,Spell,Noncreature,FALSE,,,,"Choose a [l1] enemy creature. The opponent replaces it with a Wisp <b>Minion</b>.

You gain 2H.",,,"Choose a [l1] or [l2] enemy creature. The opponent replaces it with a Wisp <b>Minion</b>.

You gain 2H.",,,"Choose an enemy creature. The opponent replaces it with a Wisp <b>Minion</b>.

You gain 2H.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brambleaxe Warrior,Uterra,Rare,Creature,Warrior,FALSE,,2,8,"At the end of the deck cycle, give this +6A.",4,12,"At the end of the deck cycle, give this +8A.",7,25,"At the end of the deck cycle, give this +18A.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Carnivorous Taro,Uterra,Rare,Creature,Plant,FALSE,,2,3,"<b>Deploy:</b> You gain 2H. <br> <br> When you gain H, give this +2A,+2H.",4,5,"<b>Deploy:</b> You gain 3H. <br> <br> When you gain H, give this +3A,+3H.",6,7,"<b>Deploy:</b> You gain 5H. <br> <br> When you gain H, give this +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,
Decayasaur,Uterra,Common Common,Creature,Zombie Dinosaur,TRUE,,5,3,,7,5,,11,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dendrify,Uterra,Rare,Spell,Noncreature,FALSE,,,,Replace a [l1] creature with an Oakfather <b>Minion</b>.,,,Replace a creature with an Oakfather <b>Minion</b>.,,,Replace up to two creatures with Oakfather <b>Minions</b>.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Druid,Uterra,Common Common,Creature,Mage,TRUE,,1,1,<b>Deploy:</b> You may play a Wisp <b>Minion</b>.,2,2,<b>Deploy:</b> You may replace another creature with an Oakfather <b>Minion</b>.,1,2,<b>Deploy:</b> You may play an Oakfather <b>Minion</b>.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
Druid's Chant,Uterra,Common,Spell,Noncreature,FALSE,,,,"Give a creature +3A,+3H.

You gain 3H.",,,"Give a creature +5A,+5H.

You gain 5H.",,,"Give a creature +10A,+10H.

You gain 10H. If you have more than 30H, you may play an Oakfather <b>Minion</b>.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Echo Alpha,Uterra,Solbind,Creature,,FALSE,,,,,5,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Echo Pup,Uterra,Solbind,Creature,,FALSE,,2,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Echo Wolves,Uterra,Solbind,Creature,Beast Spirit,FALSE,"echo-alpha,echo-pup",2,3,<b>Deploy:</b> You may play Echo Pup.,5,9,<b>Deploy:</b> You may play Echo Alpha.,9,12,<b>Deploy:</b> You may play Echo Alpha. You may <b>Reanimate</b> any number of Echo Wolves.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Elk,Uterra,Common,Creature,Beast,TRUE,,5,5,<b>Slay:</b> You gain 3H.,8,8,<b>Slay:</b> You gain 4H.,12,13,<b>Slay:</b> You gain 5H.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
Esperian Steelplate,Uterra,Common,Creature,Robot Beast,FALSE,,4,4,"<b>Deploy:</b> If this replaced a creature, give it +3A,+3H.",6,8,"<b>Deploy:</b> If this replaced a creature, give it and creatures adjacent to it +3A,+3H.",8,14,"<b>Deploy:</b> If this replaced a creature, give your creatures +3A,+3H.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Everflow Eidolon,Uterra,Rare,Creature,Spirit,FALSE,,2,5,"2D, <b>Defender</b>

<b>Activate:</b> Give your other creatures in the back row +2A.",4,8,"3D, <b>Defender</b>

<b>Activate:</b> Give your other creatures in the back row +3A.",5,10,"5D, <b>Defender</b>

<b>Activate:</b> Give your other creatures in the back row +5A.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Featherfang,Uterra,Common Rare,Creature,Dinosaur,TRUE,,2,4,"At the end of turn, if this has decreased H, give this +3A.",2,6,"At the end of turn, if this has decreased H, give this +5A.",4,8,"At the end of turn, if this has decreased H, give this +8A.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Feral Instinct,Uterra,Rare,Spell,Noncreature,FALSE,,,,"Give a creature +3A. This turn, give it 3D and <b>Breakthrough</b>.

If it deals damage to a player this turn, you may play a Wisp <b>Minion</b>.",,,"Give a creature +4A. This turn, give it 4D and <b>Breakthrough</b>.

If it deals damage to a player this turn, you may play a [l1] or [l2] card for <b>Free</b>.",,,"Give a creature +6A. This turn, give it 6D and <b>Breakthrough</b>.

If it deals damage to a player this turn, you may play a card for <b>Free</b>.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ferocious,Uterra,Rare,Modifier,Noncreature,TRUE,,2,0,<b>Deploy:</b> Give this 3D this turn.,2,0,<b>Deploy:</b> Give this 5D this turn.,2,0,"<b>Deploy:</b> Give this +15A. This turn, it gets 15D.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ferocious Roar,Uterra,Rare,Spell,Noncreature,FALSE,,,,"Give your creatures +2A,+2H.",,,"Give your creatures +3A,+3H.",,,"Give your creatures +6A,+6H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Forge Seal,Uterra,Rare,Spell,Noncreature,FALSE,,,,"This turn, give one of your creatures ""<b>Activate:</b> Use your [l2] Forgeborn ability.""

If you have a Spirit in play, you gain 3H.",,,"This turn, give one of your creatures ""<b>Activate:</b> Use your [l3] Forgeborn ability.""

If you have a Spirit in play, you gain 5H.",,,"This turn, give one of your creatures ""<b>Activate:</b> Use your [l4] Forgeborn ability.""

If you have a Spirit in play, you gain 8H.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Glowhive Nursery,Uterra,Rare,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> You may play a Wisp <b>Minion</b>. <br> <br> When you play a <b>Minion</b> in this lane, give it +2A,+2H.",,,"<b>Deploy:</b> You may play up to two Wisp <b>Minions</b>. <br> <br> When you play a <b>Minion</b> in this lane, give it +4A,+4H.",,,"<b>Deploy:</b> You may play up to three Wisp <b>Minions</b>. <br> <br> When you play a <b>Minion</b> in this lane, give it +6A,+6H.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,
Glowhive Siren,Uterra,Common,Creature,Beast,FALSE,,0,8,"When you gain H, give this +A equal to the H gained.

<b>Deploy:</b> You gain 4H.",0,10,"When you gain H, give this +A equal to the H gained.

<b>Deploy:</b> You gain 5H.",0,12,"When you gain H, give this +A equal to the H gained.

<b>Deploy:</b> You gain 6H.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Grove Mother,Uterra,Rare,Creature,Mage,FALSE,,2,2,"When this is replaced, you may play up to two Wisp <b>Minions</b>.",8,8,"When this is replaced, you may play an Oakfather <b>Minion</b>.",12,12,"<b>Breakthrough</b>

When this is replaced, <b>Reanimate</b> this.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Heart Tree,Uterra,Rare,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> Give a creature +3H. <br> <br> When you gain H, you may give a creature in this lane +3H.",,,"<b>Deploy:</b> Destroy your [l1] Heart Tree. Give a creature +6H. <br> <br> When you gain H, you may give a creature in this lane +6H.",,,"<b>Deploy:</b> Destroy your [l1] and [l2] Heart Tree. Give a creature +10H. <br> <br> When you gain H, you may give a creature in this lane +10H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,
Hive Husk,Uterra,Solbind,Creature,,FALSE,,2,8,"3D, <b>Defender</b>",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Hivemind Pact,Uterra,Solbind,Spell,,FALSE,"living-hive,hive-husk",,,Play Hive Husk.,,,"If Hive Husk is in play, <b>Transform</b> it. Otherwise, play Hive Husk and give it +4H.",,,"If Hive Husk is in play, <b>Transform</b> it and give it +8H. Otherwise, play Living Hive.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Hunter,Uterra,Common Rare,Creature,Warrior,TRUE,,4,4,<b>Deploy:</b> You may have another one of your creatures <b>Battle</b> its opposing creature.,5,5,<b>Deploy:</b> You may have another one of your creatures <b>Battle</b> its opposing creature.,6,7,<b>Deploy:</b> You may have another one of your creatures <b>Battle</b> its opposing creature.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Illuminated Grove,Uterra,Solbind,Spell,Exalt,FALSE,,,,,0,0,"Your creatures in this lane are also Plants. <br> <br> When one of your creatures in this lane gains H, give it that much A.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
Instant Grove,Uterra,Solbind,Spell,Exalt,FALSE,,0,0,"Your creatures in this lane are also Plants. <br> <br> <b>Activate:</b> If you have a creature with 15H or more in this lane, <b>Transform</b> this.",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
Keeper,Uterra,Common Rare,Creature,Mage,TRUE,,2,4,<b>Activate:</b> Give your Beasts +2H.,3,6,<b>Activate:</b> Give your Beasts +4H.,4,8,<b>Activate:</b> Give your Beasts +6H.,0,*,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kindred,Uterra,Rare,Modifier,Noncreature,TRUE,,0,1,"When you gain H, give this +2A,+2H.",1,2,"When you gain H, give this +3A,+3H.",3,5,"When you gain H, give this +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lead the Charge,Uterra,Common,Spell,Noncreature,FALSE,,,,Give a creature +6H. <b>Ready</b> it.,,,Give a creature +10H. <b>Ready</b> it.,,,Give a creature +15H. <b>Ready</b> it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Leyline Vermin,Uterra,Common,Creature,Beast,FALSE,,4,7,"<b>Deploy:</b> This turn, an enemy creature loses all printed abilities.",7,10,"<b>Deploy:</b> This turn, an enemy creature loses all printed abilities.",10,13,"<b>Activate:</b> This turn, an enemy creature loses all printed abilities.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
Living Hive,Uterra,Solbind,Creature,,FALSE,,,,,8,12,"When this gains H, you may give another creature -4H.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Lotus,Uterra,Common,Creature,Plant,TRUE,,3,4,"<b>Deploy:</b> If this is lower level than your Forgeborn, you may give another creature +3A,+3H.",5,5,"<b>Deploy:</b> If this is lower level than your Forgeborn, you may give another creature +5A,+5H.",8,9,"<b>Deploy:</b> If this is lower level than your Forgeborn, you may give another creature +8A,+8H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,
Lysian Rain,Uterra,Common,Spell,Noncreature,FALSE,,,,"You may play a Wisp <b>Minion</b>.

Give your <b>Minions</b> +1A,+1H.",,,"You may play up to two Wisp <b>Minions</b>.

Give your <b>Minions</b> +3A,+3H.",,,"You may play up to three Wisp <b>Minions</b>.

Give your <b>Minions</b> +5A,+5H.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mantis,Uterra,Common Rare,Creature,Beast,TRUE,,0,1,"<b>Deploy:</b> This turn, this gets ""<b>Activate:</b> Use your Forgeborn's [l2] ability.""",0,1,"<b>Deploy:</b> This turn, this gets ""<b>Activate:</b> Use your Forgeborn's [l3] ability.""",0,1,"<b>Deploy:</b> This turn, this gets ""<b>Activate:</b> Use your Forgeborn's [l4] ability.""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Matriarch,Uterra,Common Rare,Creature,Dinosaur,TRUE,,3,4,"<b>Deploy:</b> If the enemy player has fewer than three cards in hand, give this +2A,+2H.",4,6,"<b>Deploy:</b> If the enemy player has fewer than three cards in hand, give this +4A,+4H.",5,8,"<b>Deploy:</b> If the enemy player has fewer than three cards in hand, give this +6A,+6H.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Might of the Herd,Uterra,Rare,Spell,Noncreature,FALSE,,,,"Give a creature <b>Aggressive</b> this turn.

Give your Dinosaurs +3A,+3H.",,,"Give a creature <b>Aggressive</b> this turn.

Give your Dinosaurs +5A,+5H.",,,"Give a creature <b>Aggressive</b> this turn.

Give your Dinosaurs +8A,+8H.",0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Musthic Megatha,Uterra,Common,Creature,Beast,FALSE,,4,5,"When an <b>Exalt</b> is played, give this +2A,+2H. <br> <br> While this has 8A or more, it has <b>Breakthrough</b>.",6,7,"When an <b>Exalt</b> is played, give this +3A,+3H. <br> <br> While this has 12A or more, it has <b>Breakthrough</b>.",11,12,"When an <b>Exalt</b> is played, give this +4A,+4H. <br> <br> While this has 19A or more, it has <b>Breakthrough</b>.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Mystical,Uterra,Common,Modifier,Noncreature,TRUE,,0,0,<b>Deploy:</b> You may play a Wisp <b>Minion</b>.,2,2,<b>Deploy:</b> You may play a Wisp <b>Minion</b>.,5,6,<b>Deploy:</b> You may play a Wisp <b>Minion</b>.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
