id;Name;faction;rarity;cardType;cardSubType;spliced;solbind;1attack;1health;1text;2attack;2health;2text;3attack;3health;3text;Beast;Beast Synergy;Darkforge;Darkforge Synergy;Dinosaur;Dinosaur Synergy;Dragon;Dragon Synergy;Elemental;Elemental Synergy;Mage;Mage Synergy;Metamind;Metamind Synergy;Plant;Plant Synergy;Robot;Robot Synergy;BanishRobot;Scientist;Scientist Synergy;Spirit;Spirit Synergy;BanishSpirit;BanishSpirit Synergy;Warrior;Warrior Synergy;Yeti;Yeti Synergy;Zombie;Zombie Synergy;Minion;Minion Synergy;Spell Synergy;Spell;Replace Setup;Replace Profit;Healing Source;Healing Synergy;High Life Synergy;Movement;Disruption;Movement Benefit;Armor;Armor Giver;Armor Synergy;Player Armor;Activate;Ready;Free;Reanimate;Upgrade;Upgrade Synergy;Face Burn;FB Creature;FB Creature Synergy;FB Giver;FB Giver Synergy;FB Synergy;Removal;Breakthrough;Breakthrough Giver;Aggressive;Aggressive Giver;Defender;Defender Synergy;Defender Giver;Stealth;Stealth Giver;Stat Buff;Attack Buff;Health Buff;Increased A;Increased A Synergy;Stat Debuff;Attack Debuff;Attack Debuff Synergy;Health Debuff;Good Destroyed;Destruction Synergy;Destruction Others;Destruction Self;Self Damage Payoff;Self Damage Activator;Silence;Exalts;Exalt Synergy;Exalt Counter;Slay;Slay Synergy;Deploy;Deploy Synergy;Adjacency;Hand Disruption;Augment;Augment Synergy;Self Burn;Self Burn Synergy;Low Life Synergy;Spicy;Cool;Fun;Annoying
mass-link;Mass Link;Alloyin;XXSX;Spell;Exalt;FALSE;;;;;;;;;;<b>Activate:</b> Remove an energy counter from this to play an <b>Exalt</b> for <b>Free</b>.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
necrolab;Necrolab;Nekrium;XXSX;Spell;Exalt;FALSE;;;;;;;"When your creature in this lane is dealt damage, put an energy counter on this.

Do not remove energy counters from this when it Transforms.";;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
necrotower;Necrotower;Nekrium;XXSX;Spell;Exalt;FALSE;;;;;;;;;;<b>Activate:</b> Remove any number of energy counters from this to destroy a creature with a <b>Level</b> lower than the number of energy counters removed.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
central-conductor;Central Conductor;Alloyin;XXSX;Spell;Exalt;FALSE;;;;;;;When this has two <b>Exalts</b> adjacent to it, <b>Transform</b> this and put an energy counter on this.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scorian-stones;Scorian Stones;Tempys;XXSX;Spell;Exalt;FALSE;;;;;;;;;;At the start of the turn, if there is no enemy creature in this lane, put an energy counter on this. Then, if there are 3 or more energy counters on this, <b>Transform</b> this and overlay Sunder with this.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shatterwild;Shatterwild;Uterra;XXSX;Spell;Exalt;FALSE;;;;;;;;;;When your creature in this lane gains A, put an energy counter on this. Then, if there are 5 or more energy counters on this, <b>Transform</b> this and overlay Oros with this.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sovereign-pillars;Sovereign Pillars;Alloyin;XXSX;Spell;Exalt;FALSE;;;;;;;;;;At the start of the turn, if you have a creature in this lane, put an energy counter on this. Then, if there are 3 or more energy counters on this, <b>Transform</b> this and overlay Ironbeard with this.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slumbering-shrine;Slumbering Shrine;Tempys;XXSX;Spell;Exalt;FALSE;;;;;;;"When you play a spell, put an energy counter on this.

When you play L3 Calling the Shrine, <b>Transform</b> this.";;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c2-shatterwild-|-blight-of-solis;C2 - Shatterwild | Blight of Solis;Uterra;XXSX;forgeborn-ability;;FALSE;shatterwild;;;Play Shatterwild. | When this is Transformed, you may give a creature +3A.  You may give an enemy creature -3H.;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
c2-sovereign-pillars-|-darkforged;C2 - Sovereign Pillars | Darkforged;Alloyin;XXSX;forgeborn-ability;;FALSE;sovereign-pillars;;;Play Sovereign Pillars. | When this is Transformed, the next creature you play can't be damaged this turn.;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
c2-bones-of-solis-|-kneel-before-cercee!;C2 - Bones of Solis | Kneel before Cercee!;Nekrium;XXSX;forgeborn-ability;;FALSE;bones-of-solis;;;Play Bones of Solis | When this is Transformed, you may deal 6 damage to an enemy player to gain 6H.;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
c2-scorian-stones-|-elemental-frenzy;C2 - Scorian Stones | Elemental Frenzy;Tempys;XXSX;forgeborn-ability;;FALSE;scorian-stones;;;Play Scorian Stones. | When this is Transformed, you may deal 5 damage to a creature.;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
c3-gathering-storm-|-shadowbound;C3 - Gathering Storm | Shadowbound;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;When you play a spell this turn, deal 5 damage to a creature or player. | When you play a spell this turn, deal 5 damage to an enemy creature and an enemy player.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-gathering-storm-|-shadowbound;C4 - Gathering Storm | Shadowbound;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;When you play a spell this turn, deal 8 damage to a creature or player. | When you play a spell this turn, deal 8 damage to an enemy creature and an enemy player.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-outwit-|-fog-of-war;C3 - Outwit | Fog of War;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;Choose an enemy creature.  It <b>Strikes</b> another enemy creature of your choice. | Choose an enemy creature.  It <b>Battles</b> another enemy creature of your choice.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-outwit-|-fog-of-war;C4 - Outwit | Fog of War;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Choose an enemy creature.  It <b>Strikes</b> another enemy creature of your choice. | Choose an enemy creature.  It <b>Battles</b> another enemy creature of your choice.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-frost-axe-|-bloodbath;C3 - Frost Axe | Bloodbath;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;Choose an enemy creature.  When it is dealt damage this turn, destroy it. | Choose two enemy creatures.  When either of those creatures are dealt damage this turn, destroy it.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-frost-axe-|-bloodbath;C4 - Frost Axe | Bloodbath;Tempys;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Choose an enemy creature.  When it is dealt damage this turn, destroy it. | Choose two enemy creatures.  When either of those creatures are dealt damage this turn, destroy it.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-barkskin-|-darkwood-armor;C3 - Barkskin | Darkwood Armor;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;Give up to two of your creatures 8D this turn. | Give up to two of your creatures 8D this turn.  This turn, when either of those creatures are dealt damage, it gets that much A.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-barkskin-|-darkwood-armor;C4 - Barkskin | Darkwood Armor;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Give up to two of your creatures 12D this turn. | Give up to two of your creatures 12D this turn.  This turn, when either of those creatures are dealt damage, it gets that much A.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-deepwood-assault-|-unnatural-disaster;C3 - Deepwood Assault | Unnatural Disaster;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;Give a creature +7A.  This turn it gets <b>Breakthrough</b>. | Give a creature +7A.  This turn, it gets <b>Breakthrough</b>.  Set its opposing creature's H to 1.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0.9;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-deepwood-assault-|-unnatural-disaster;C4 - Deepwood Assault | Unnatural Disaster;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Give a creature +10A.  This turn it gets <b>Breakthrough</b>. | Give a creature +10A.  This turn, it gets <b>Breakthrough</b>.  Set its opposing creature's H to 1.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-deepwood-chosen-|-entropic-aura;C3 - Deepwood Chosen | Entropic Aura;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;Destroy an enemy creature with A less than your creature opposing it. | Give a creature +5A.  Then, destroy a creature with less A than it.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0.45;0;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-deepwood-chosen-|-entropic-aura;C4 - Deepwood Chosen | Entropic Aura;Uterra;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Destroy an enemy creature with A less than your creature opposing it. | Give a creature +5A.  Then, destroy up to two creatures with less A than it.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-knockback-|-spirit-breaker;C3 - Knockback | Spirit Breaker;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;Move a creature to the back row of its lane.  You may give it -10A. | Move an enemy creature to the back row of any lane.  Set its A to 0.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-knockback-|-spirit-breaker;C4 - Knockback | Spirit Breaker;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Move up to two creature to the back row of their lanes.  You may give them -10A. | Move up to two enemy creatures to the back row of any two lanes.  Set their A to 0.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-shield-slam-|-ruthless-advance;C3 - Shield Slam | Ruthless Advance;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;Give each of your creatures 2D this turn.  You may deal 1 damage to an enemy creature for each D on your creatures. | Give each of your creatures 3D this turn.  You may deal 1 damage to an enemy creature for each D on your creatures.  Any excess is dealt to the enemy player.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-shield-slam-|-ruthless-advance;C4 - Shield Slam | Ruthless Advance;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Give each of your creatures 3D this turn.  You may deal 1 damage to an enemy creature for each D on your creatures. | Give each of your creatures 4D this turn.  You may deal 1 damage to an enemy creature for each D on your creatures.  Any excess is dealt to the enemy player.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-alloyin-steel-|-vengeful-iron;C3 - Alloyin Steel | Vengeful Iron;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;Choose one of your creatures.  When it is dealt damage this turn, deal that much damage to its opposing creature. | Choose one of your creatures.  When it is dealt damage this turn, deal that much damage to its opposing creature instead.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-alloyin-steel-|-vengeful-iron;C4 - Alloyin Steel | Vengeful Iron;Alloyin;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Choose one of your creatures.  When it is dealt damage this turn, deal that much damage to an enemy creature. | Choose one of your creatures.  When it is dealt damage this turn, deal that much damage to an enemy creature instead.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-sorrow-|-pestilence;C3 - Sorrow | Pestilence;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;Give all non-Nekrium creatures -3A,-3H. | Give all enemy creatures -3A,-3H.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-sorrow-|-pestilence;C4 - Sorrow | Pestilence;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Give all non-Nekrium creatures -5A,-5H. | Give all enemy creatures -5A,-5H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-soul-swap-|-soul-reaver;C3 - Soul Swap | Soul Reaver;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;Switch the H of two creatures of the same Level. | Switch the H of two creatures.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-soul-swap-|-soul-reaver;C4 - Soul Swap | Soul Reaver;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Switch the H of two creatures. | Switch the H of a creature and a player.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
c3-soul-syphon-|-dark-rebirth;C3 - Soul Syphon | Dark Rebirth;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;Destroy one of your creatures to give a creature +8A,+8H. | Destroy one of your creatures to <b>Reanimate</b> a creature and give it +8A,+8H.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0.9;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-soul-syphon-|-dark-rebirth;C4 - Soul Syphon | Dark Rebirth;Nekrium;XXSX;forgeborn-ability;;FALSE;;;;;;;;;;Destroy one of your creatures to give a creature +12A,+12H. | Destroy one of your creatures to <b>Reanimate</b> a creature and give it +12A,+12H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c2-reinforce;C2 - Reinforce;Alloyin;XXXX;forgeborn-ability;;FALSE;;;;Give a creature +4A.  This turn, it gets 4D.;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c3-reinforce;C3 - Reinforce;Alloyin;XXXX;forgeborn-ability;;FALSE;;;;;;;Give a creature +8A.  This turn, it gets 8D.;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c4-reinforce;C4 - Reinforce;Alloyin;XXXX;forgeborn-ability;;FALSE;;;;;;;;;;Give a creature +12A. This turn, it gets 12D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
