deckname;value;avglbl;BEAST;DINOSAUR;MAGE;ROBOT;SCIENTIST;SPIRIT;WARRIOR;ZOMBIE;MINION;DRAGON;ELEMENTAL;PLANT;SPELL;HEALING;MOVEMENT;ARMOR;ACTIVATION;FREE;FREE HEALING;FREE DESTROY;FREE UPGRADE;FREE SELFDMG;FREE SPELL;FREE REPLACE;FREE MAGE;UPGRADE;REPLACE;DAMAGE;SELFDAMAGE;DESTROY SYN;DESTROY MIN;REDEPLOY;REACTIVATE;STEALTH;AGGRO;DESTROY OPP;FACEBURN;LIFE GAIN;DISRUPTION;SILENCE
The Champions of the Whisker|The Raiders of Hound and Mask;0.0000;24.0000;0;0;0;0;0;6.0;0;2.0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;10.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Serious Silver Soldiers;0.0000;1.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Sorcerers of the Oratek Eruptor;0.0000;8.0000;0;0;1.0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Sixth Barb Band;0.0000;9.0000;1.0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;6.0;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Masters of Swearing;0.0000;10.0000;0;2.0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Quantums of Metal and Faith;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0.5;0;0;0;0;0;0;0;6.0;0;0;3.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Overseers of Sparky;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;2.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|Doctors of Tatoo and Comparing;0.0000;12.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Savants of the Ending Predator;0.0000;13.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;4.0;1.0;0;0;0;0;0;0;0
The Champions of the Whisker|The Host of the Confident Miracles;0.0000;2.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The King Varna Generals;0.0000;21.0000;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;6.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Pondering Iron Advisers;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;2.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Raiders of Leading Capitals;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1.0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Monks of the Great Quitting Fire;0.0000;1.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Senseis who became Champs;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Protectors of the Saving Herbs;0.0000;8.0000;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Crossing Soul Hags;0.0000;13.0000;0;0;0;0;0;15.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Professing Watchdogs;0.0000;2.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Group of Brass Conspiracies;0.0000;19.0000;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;2.0;8.5;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Squadron of the Fire;0.0000;4.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
The Champions of the Whisker|The Imps of Descending Chiron;0.0000;13.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;4.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Creeping Hell Protectors;0.0000;8.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;2.0;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|The Mixing Figment Collectors;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|Venom's Fifth Swarm;0.0000;7.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Tentacles of the Diseased Bone;0.0000;19.0000;0;0;0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;4.0;2.0;0.5;0;2.0;0;0;0;0;0
The Overseers of Sparky|The Omnivore Brutish Herders;0.0000;13.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Former Hoping Valkyrie Trustees;0.0000;12.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Simple Lords;0.0000;8.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Fire Breathers of the Heartseeker;0.0000;16.0000;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;1.0;1.0;0;0;0;0;8.0;0;0;0;0;0
The Overseers of Sparky|Army of Alpha and Curing;0.0000;7.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Hurting Demons Larvae;0.0000;14.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;1.0;3.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Liches of Rebirth and Duskmaw;0.0000;9.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;3.0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Fortelling Aggravating Ticklers;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0.5;0;0;0;2.0;0;0;0;0;0
The Overseers of Sparky|The Opening Sisters Liches;0.0000;14.0000;0;0;0;0;1.0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;3.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|Vindicators of Sobbing and Baking;0.0000;9.0000;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;6.0;0;0;0;0;0
The Overseers of Sparky|Brigade of Druid and Weird;0.0000;6.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Raiders of Hound and Mask;0.0000;12.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;2.5;0;0;0;10.0;0;0;0;0;0
The Overseers of Sparky|The Sorcerers of the Oratek Eruptor;0.0000;14.0000;0;0;2.0;0;0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0.5;0;0.5;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|The Farmers of the Spiky Tunnels;0.0000;8.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Sixth Barb Band;0.0000;8.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;3.0;0.5;0;0;0;6.0;0;0;0;0;0
The Overseers of Sparky|The Masters of Swearing;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0.5;0;1.0;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|The Phalanx of Everflow Treefolk;0.0000;12.0000;0;0;0;0;0;0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Champions of the Whisker;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;2.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|Doctors of Tatoo and Comparing;0.0000;18.0000;0;0;8.0;0;0;0;1.0;0;0;0;0;0;9.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;1.0;0;0;0;0;0
The Overseers of Sparky|The Savants of the Ending Predator;0.0000;13.0000;0;0;0;0;1.0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;1.0;0.5;0;4.0;0;0;0;0;0
The Overseers of Sparky|The Hermit Spiders;0.0000;7.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Host of the Confident Miracles;0.0000;9.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The King Varna Generals;0.0000;13.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.5;0;0;0;2.0;0;0;0;0;0
The Overseers of Sparky|The Company of Botany;0.0000;7.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Monks of the Great Quitting Fire;0.0000;13.0000;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;0;0;0;0;0
The Overseers of Sparky|The Mice of the Fierce Fur;0.0000;6.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Senseis who became Champs;0.0000;15.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0.5;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|The Crossing Soul Hags;0.0000;9.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2.0;0.5;0;0;0;6.0;0;0;0;0;0
The Overseers of Sparky|The Group of Brass Conspiracies;0.0000;11.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;10.0;0;0;0;0;0
The Overseers of Sparky|The Fleeing Feasting Brother Flock;0.0000;8.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Overseers of Sparky|The Squadron of the Fire;0.0000;13.0000;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;6.0;0;0;0;0;0
The Overseers of Sparky|The Imps of Descending Chiron;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;2.0;0;0;0;4.0;0;0;0;0;0
The Overseers of Sparky|Outfit of Camping and Waving;0.0000;8.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The People of Bearing;0.0000;19.0000;0;0;4.0;0;0;0;0;0;1.0;0;0;0;12.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Creeping Hell Protectors;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|Venom's Fifth Swarm;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Tentacles of the Diseased Bone;0.0000;21.0000;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0.5;1.0;1.0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Sentrys of Failure Faith;0.0000;16.0000;0;0;0;0;0;0;2.0;0;1.0;0;0;0;9.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Omnivore Brutish Herders;0.0000;13.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Simple Lords;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|Army of Alpha and Curing;0.0000;17.0000;0;0;8.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Mothers of the Plutonium Echo;0.0000;10.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;6.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Hurting Demons Larvae;0.0000;22.0000;0;0;8.0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0.5;0;1.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Aunts of Bleeding Brightsteel;0.0000;15.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Liches of Rebirth and Duskmaw;0.0000;18.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Opening Sisters Liches;0.0000;22.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;1.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|Brigade of Druid and Weird;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|Sparky's Attentive Combatants;0.0000;18.0000;0;0;12.0;0;0;0;2.0;0;0;0;0;0;9.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Raiders of Hound and Mask;0.0000;21.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;2.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Serious Silver Soldiers;0.0000;15.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;12.0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Farmers of the Spiky Tunnels;0.0000;13.0000;0;0;12.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Sixth Barb Band;0.0000;22.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;0;1.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Quantums of Metal and Faith;0.0000;23.0000;0;0;8.0;0;0;0;0;0;0;0;0;0;15.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;3.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Phalanx of Everflow Treefolk;0.0000;13.0000;0;1.0;0;0;0;0;1.0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Champions of the Whisker;0.0000;12.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Overseers of Sparky;0.0000;18.0000;0;0;8.0;0;0;0;1.0;0;0;0;0;0;9.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Savants of the Ending Predator;0.0000;23.0000;0;0;8.0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;1.0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Hermit Spiders;0.0000;12.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The King Varna Generals;0.0000;20.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;1.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Pondering Iron Advisers;0.0000;16.0000;0;0;4.0;0;0;0;1.0;0;0;0;0;0;9.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Company of Botany;0.0000;12.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Raiders of Leading Capitals;0.0000;20.0000;0;0;0;0;0;0;0;0;0;0;0;0;15.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Mice of the Fierce Fur;0.0019;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Protectors of the Saving Herbs;0.0000;14.0000;0;0;4.0;0;0;0;0;0;1.0;0;0;0;9.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Crossing Soul Hags;0.0000;18.0000;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;0;0.5;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Professing Watchdogs;0.0000;11.0000;0;0;4.0;0;0;0;0;0;0;0;0;0;6.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Group of Brass Conspiracies;0.0000;20.0000;0;0;0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;2.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Fleeing Feasting Brother Flock;0.0000;15.0000;0;0;4.0;0;0;0;1.0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|The Imps of Descending Chiron;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;0;0;0;0;0
Doctors of Tatoo and Comparing|Outfit of Camping and Waving;0.0000;19.0000;0;0;4.0;0;0;0;1.0;0;0;0;0;0;12.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
The Savants of the Ending Predator|The People of Bearing;0.0000;16.0000;0;0;0;3.0;2.0;0;0;0;2.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;0;2.0;0;0;6.0;0;0;0;0;0
The Savants of the Ending Predator|The Mixing Figment Collectors;0.0000;17.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;2.0;1.0;0;0;0;0;0;0;0
The Savants of the Ending Predator|Venom's Fifth Swarm;0.0000;15.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;4.0;0.5;4.0;0;0;0;0;0;0
The Savants of the Ending Predator|The Sentrys of Failure Faith;0.0000;13.0000;0;0;0;0;4.0;0;4.0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;2.0;0;0;0;0;0
The Savants of the Ending Predator|The Omnivore Brutish Herders;0.0000;11.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;3.0;0;0;0;0;0;0;0;0
The Savants of the Ending Predator|The Former Hoping Valkyrie Trustees;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;2.0;1.0;0;0;0;0;0;0;0
The Savants of the Ending Predator|The Simple Lords;0.0000;7.0000;0;0;0;0;0;0;2.0;2.0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Savants of the Ending Predator|The Fire Breathers of the Heartseeker;0.0000;14.0000;0;0;6.0;0;0;0;0;2.0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;2.0;0;0;1.0;0.5;0;0;0;0;0;0;0
The Savants of the Ending Predator|Army of Alpha and Curing;0.0000;15.0000;3.0;0;0;0;0;0;0;0;0;0;0;0;3.0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;3.0;0.5;0;2.0;0;0;0;0;0
The Savants of the Ending Predator|The Mothers of the Plutonium Echo;0.0000;12.0000;0;0;0;3.0;1.0;0;6.0;2.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0.5;0;2.0;0;0;0;0;0
The Savants of the Ending Predator|The Aunts of Bleeding Brightsteel;0.0000;12.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0.5;0;6.0;0;0;0;0;0
The Savants of the Ending Predator|The Fortelling Aggravating Ticklers;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;4.0;0;0;0;0;4.0;0;0;0;0;0;0;0;3.0;1.0;0;0;0;0;0;0;0
The Savants of the Ending Predator|Vindicators of Sobbing and Baking;0.0000;13.0000;0;0;2.0;0;0;0;0;2.0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;0.5;0;0;0;0;0;0;0
The Savants of the Ending Predator|Brigade of Druid and Weird;0.0000;12.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;4.0;0.5;0;0;0;0;0;0;0
